CustomerID,Recency,Frequency,Monetary,Cluster
13515.0,73,59,891.12,1
13516.0,21,44,1389.41,0
13517.0,60,141,2128.42,0
13518.0,86,38,659.4399999999999,1
13519.0,78,8,122.75,1
13520.0,59,93,3624.35,0
13521.0,1,436,1093.65,0
13522.0,30,5,125.80000000000001,0
13523.0,33,172,3964.88,0
13524.0,41,27,680.1800000000001,0
13525.0,15,6,628.78,0
13527.0,34,223,2287.51,0
13529.0,79,15,307.76,1
13531.0,205,22,483.8,3
13532.0,34,66,210.31,0
13533.0,183,76,270.79,1
13534.0,2,296,5870.08,0
13536.0,1,179,3448.29,0
13538.0,43,25,1280.85,0
13539.0,86,37,631.34,1
13544.0,40,87,291.41,0
13546.0,12,98,626.99,0
13548.0,96,124,682.41,1
13549.0,26,51,918.2,0
13551.0,319,4,91.80000000000001,3
13552.0,66,109,3740.07,0
13555.0,74,136,4149.28,0
13557.0,28,34,584.06,0
13558.0,6,175,605.06,0
13560.0,7,33,174.37,0
13561.0,216,14,141.85999999999999,3
13562.0,82,82,1799.33,1
13563.0,84,49,777.53,1
13564.0,144,83,1749.02,1
13565.0,19,38,240.22,0
13566.0,41,176,874.71,0
13568.0,173,44,192.85,1
13569.0,17,85,373.75,0
13570.0,243,27,239.49,3
13571.0,13,341,2092.32,0
13572.0,206,33,1384.25,3
13573.0,50,26,294.4,1
13575.0,23,46,732.0699999999999,0
13576.0,10,126,6717.34,0
13577.0,25,83,1687.6000000000001,0
13579.0,15,23,467.04,0
13581.0,309,10,118.0,3
13583.0,156,53,781.03,1
13584.0,307,24,142.4,3
13587.0,64,8,712.4,1
13588.0,16,174,2478.95,0
13589.0,15,21,379.65,0
13590.0,11,87,1981.92,0
13591.0,65,58,1117.13,1
13592.0,36,16,247.95999999999998,0
13593.0,108,128,2037.0800000000002,1
13594.0,53,26,396.97,1
13596.0,6,166,697.04,0
13598.0,47,40,180.17000000000002,1
13599.0,1,247,5153.67,0
13600.0,312,19,219.52,3
13601.0,45,99,693.32,0
13602.0,65,23,428.89,1
13603.0,26,27,164.34,0
13606.0,29,43,280.53999999999996,0
13607.0,40,98,678.01,0
13610.0,12,226,1131.88,0
13611.0,89,74,1171.8,1
13614.0,24,201,1610.46,0
13615.0,319,23,417.69,3
13617.0,40,44,544.18,0
13618.0,174,13,177.34,1
13621.0,117,19,213.85,1
13623.0,31,81,747.78,0
13626.0,253,19,257.23,3
13627.0,59,92,1638.47,0
13629.0,23,59,7792.36,0
13630.0,5,71,2031.78,0
13631.0,100,11,3070.42,1
13632.0,25,146,2121.27,0
13634.0,33,188,1575.16,0
13635.0,68,62,1071.03,1
13636.0,37,63,949.12,0
13637.0,52,101,810.5,0
13638.0,16,8,122.64,0
13639.0,74,40,1033.34,1
13642.0,216,66,354.8,3
13643.0,31,28,519.44,0
13644.0,16,146,2624.26,0
13645.0,120,5,252.1,1
13647.0,10,79,1678.1200000000001,0
13649.0,257,23,346.6,3
13650.0,17,96,1836.34,0
13651.0,35,6,94.2,0
13652.0,46,63,1095.08,0
13654.0,43,166,2707.33,0
13655.0,114,56,932.97,1
13656.0,165,49,379.65,1
13657.0,11,16,382.14,0
13658.0,10,108,2639.17,0
13659.0,206,104,1573.2,3
13662.0,86,53,897.76,1
13663.0,179,13,189.47,1
13666.0,60,12,84.65,1
13667.0,149,87,305.02,1
13668.0,3,470,6363.59,0
13669.0,51,9,218.55,1
13670.0,75,25,349.7,1
13672.0,301,6,186.39000000000001,3
13673.0,19,65,396.92,0
13675.0,151,25,486.82000000000005,1
13678.0,152,16,232.6,1
13680.0,1,195,3722.42,0
13681.0,18,57,827.83,0
13682.0,187,3,59.5,3
13684.0,286,30,67.23,3
13685.0,3,39,3119.44,0
13686.0,183,8,72.0,1
13689.0,63,6,910.0,1
13690.0,59,9,172.25,1
13692.0,25,53,1488.32,0
13694.0,4,568,65039.62,0
13695.0,31,90,2504.13,0
13697.0,39,12,151.29999999999998,1
13699.0,155,14,308.58000000000004,1
13700.0,26,197,2265.12,0
13703.0,318,1,99.5,3
13704.0,5,134,2308.06,0
13705.0,8,28,711.86,0
13706.0,303,20,330.79,3
13707.0,267,48,806.41,3
13708.0,271,51,296.88,3
13709.0,4,336,6328.05,0
13710.0,32,8,180.48,0
13711.0,219,13,252.06,3
13712.0,247,10,228.84,3
13715.0,281,105,1079.34,3
13716.0,269,21,138.28,3
13717.0,32,102,1445.01,0
13718.0,246,12,306.55,3
13719.0,15,60,1041.68,0
13720.0,117,43,799.9,1
13721.0,36,28,524.14,0
13722.0,132,85,2375.41,1
13723.0,217,6,199.85000000000002,3
13725.0,50,104,1980.56,0
13726.0,39,42,1079.6599999999999,0
13727.0,29,20,333.48,0
13728.0,37,63,1016.14,0
13730.0,136,43,752.6,1
13731.0,219,38,610.59,3
13732.0,28,33,491.86,0
13735.0,25,196,2885.2400000000002,0
13736.0,5,191,731.9,0
13737.0,200,30,339.59999999999997,3
13739.0,18,3,216.9,0
13740.0,241,23,350.75,3
13741.0,72,34,668.4300000000001,1
13742.0,17,321,3131.02,0
13743.0,3,41,1341.6,0
13744.0,95,72,1156.36,1
13745.0,162,25,300.04,1
13747.0,374,1,79.6,3
13748.0,96,28,948.25,1
13750.0,54,24,1647.26,1
13751.0,288,9,296.25,3
13752.0,124,76,1186.28,1
13753.0,288,35,741.26,3
13754.0,152,12,282.59999999999997,1
13755.0,4,342,2161.35,0
13756.0,2,142,5189.52,0
13758.0,12,117,3190.55,0
13759.0,33,25,659.4100000000001,0
13760.0,54,57,286.79,1
13761.0,50,70,1070.65,0
13762.0,219,7,306.72,3
13763.0,63,15,1714.96,1
13764.0,71,208,1521.76,0
13767.0,2,368,17220.36,0
13769.0,2,135,2796.51,0
13771.0,64,119,2634.45,0
13772.0,34,177,1132.13,0
13774.0,82,22,345.0,1
13777.0,1,197,25977.16,0
13778.0,103,9,178.7,1
13780.0,7,57,360.01,0
13781.0,251,17,127.84,3
13782.0,13,115,912.0,0
13784.0,10,31,2462.79,0
13786.0,367,7,230.39999999999998,3
13787.0,76,31,309.04,1
13790.0,4,45,348.8,0
13791.0,128,11,1516.0,1
13792.0,66,13,195.55,1
13798.0,1,349,37153.85,0
13799.0,117,39,688.86,1
13800.0,310,33,558.32,3
13801.0,67,23,324.8,1
13802.0,139,60,4599.42,1
13803.0,255,17,277.07,3
13804.0,31,137,2635.79,0
13805.0,52,13,924.6,1
13806.0,64,10,256.38,1
13807.0,367,7,112.6,3
13808.0,6,76,1747.66,0
13809.0,305,12,155.05,3
13810.0,29,35,1499.01,0
13811.0,184,13,814.5,1
13812.0,42,36,539.0,0
13813.0,40,69,1366.8600000000001,0
13814.0,92,57,1579.12,1
13815.0,22,176,4027.36,0
13816.0,24,28,571.6700000000001,0
13817.0,29,24,382.98,0
13819.0,302,36,1140.35,3
13821.0,145,59,385.64,1
13822.0,6,96,632.0,0
13823.0,19,40,957.66,0
13824.0,33,46,1698.94,0
13826.0,176,10,189.5,1
13827.0,58,93,412.05,1
13828.0,22,15,209.49,0
13831.0,16,74,2202.99,0
13832.0,19,3,52.199999999999996,0
13833.0,159,29,384.8,1
13835.0,25,55,834.57,0
13837.0,212,19,271.24,3
13838.0,6,174,691.73,0
13841.0,253,1,85.0,3
13842.0,59,206,3385.62,0
13844.0,11,20,361.62,0
13845.0,65,9,312.98,1
13846.0,25,55,865.0600000000001,0
13848.0,92,5,1255.0,1
13849.0,52,101,1537.95,0
13850.0,129,93,1595.48,1
13851.0,96,81,2651.46,1
13853.0,57,23,1090.14,1
13854.0,9,110,8109.5199999999995,0
13856.0,169,14,388.5,1
13858.0,57,11,216.17,1
13859.0,326,28,201.16,3
13860.0,1,76,1245.9,0
13862.0,18,139,2209.36,0
13863.0,248,20,305.78,3
13865.0,58,30,501.56,1
13866.0,74,7,145.67000000000002,1
13867.0,31,61,1015.29,0
13868.0,7,33,3192.54,0
13869.0,123,307,3104.95,1
13870.0,2,115,2770.94,0
13871.0,23,336,6403.25,0
13873.0,120,23,389.6,1
13874.0,358,18,540.45,3
13875.0,54,104,1786.79,0
13876.0,64,7,122.7,1
13877.0,86,3,117.24,1
13878.0,55,36,1281.53,1
13880.0,21,165,3219.77,0
13881.0,4,178,17159.52,0
13882.0,3,65,1191.13,0
13883.0,11,142,2674.48,0
13884.0,7,59,787.6,0
13885.0,189,28,506.8,3
13886.0,71,16,243.56,1
13887.0,204,19,349.55,3
13888.0,120,40,605.63,1
13889.0,93,15,416.90000000000003,1
13890.0,1,110,1883.8100000000002,0
13892.0,27,27,632.97,0
13893.0,298,21,821.1,3
13894.0,24,27,564.62,0
13895.0,28,118,2593.07,0
13897.0,50,17,311.16,1
13898.0,326,12,155.93,3
13899.0,16,19,388.52,0
13900.0,183,43,740.95,1
13901.0,72,149,2867.2,0
13904.0,37,26,332.64,0
13908.0,80,122,2369.55,1
13911.0,57,148,2580.91,0
13914.0,12,33,626.45,0
13917.0,50,18,272.04,1
13918.0,50,30,1212.8400000000001,1
13919.0,59,28,384.81,1
13922.0,352,7,172.25,3
13923.0,54,20,351.13,1
13924.0,2,117,1838.8500000000001,0
13925.0,93,41,678.25,1
13926.0,23,11,223.85000000000002,0
13927.0,75,21,348.99,1
13928.0,11,27,464.57,0
13929.0,169,9,842.65,1
13930.0,58,17,337.34,1
13931.0,96,58,1237.53,1
13932.0,295,16,307.4,3
13933.0,109,23,608.7900000000001,1
13934.0,264,31,922.1,3
13936.0,180,26,376.58,1
13937.0,169,9,158.85,1
13938.0,35,7,71.66,0
13939.0,23,45,568.55,0
13940.0,17,49,839.14,0
13941.0,22,45,5112.96,0
13946.0,79,11,561.5699999999999,1
13947.0,65,5,90.6,1
13948.0,361,3,102.0,3
13949.0,3,160,2427.32,0
13950.0,11,35,745.06,0
13951.0,176,39,674.45,1
13952.0,218,137,3251.071,3
13953.0,7,20,3515.68,0
13954.0,2,25,439.92,0
13955.0,154,33,322.96,1
13956.0,5,152,1026.42,0
13959.0,79,92,598.2,1
13960.0,21,12,230.22,0
13962.0,22,11,169.55,0
13963.0,308,35,664.54,3
13967.0,146,2,80.7,1
13969.0,7,626,9053.94,0
13971.0,19,149,2758.26,0
13972.0,71,15,190.25,1
13973.0,287,11,264.7,3
13974.0,49,28,413.59000000000003,1
13975.0,31,338,2526.28,0
13976.0,207,10,357.98,3
13978.0,15,15,196.79000000000002,0
13979.0,73,54,869.87,1
13980.0,60,11,200.14,1
13982.0,39,111,1871.81,0
13983.0,30,107,2603.43,0
13984.0,27,16,920.51,0
13985.0,4,349,7060.13,0
13986.0,17,13,320.46,0
13988.0,20,234,4147.96,0
13989.0,66,41,1266.08,1
13990.0,213,16,311.3,3
13991.0,12,84,855.97,0
13992.0,30,5,76.8,0
13993.0,43,121,3466.36,0
13994.0,4,155,2313.14,0
13995.0,15,86,1393.69,0
13999.0,10,208,3901.81,0
14000.0,211,15,635.66,3
14001.0,46,39,2043.0800000000002,0
14002.0,134,47,529.73,1
14004.0,43,171,4582.64,0
14005.0,10,84,2874.72,0
14006.0,116,30,962.19,1
14009.0,198,42,695.61,3
14012.0,278,11,328.8,3
14013.0,110,34,473.02,1
14014.0,77,39,505.18,1
14015.0,53,20,917.34,1
14016.0,162,161,4341.21,1
14019.0,47,66,1421.61,0
14020.0,17,39,642.8,0
14021.0,155,22,631.9,1
14022.0,225,28,440.0,3
14023.0,7,31,584.07,0
14024.0,122,16,327.7,1
14027.0,61,6,104.82,1
14029.0,63,15,467.66,1
14030.0,18,243,2360.09,0
14031.0,7,250,17286.86,0
14032.0,2,143,2975.59,0
14034.0,22,89,651.8199999999999,0
14035.0,29,66,1428.02,0
14036.0,285,38,626.65,3
14037.0,176,28,147.20000000000002,1
14038.0,78,92,1560.38,1
14039.0,33,6,152.2,0
14040.0,41,235,3614.92,0
14041.0,266,21,141.41,3
14044.0,27,209,652.82,0
14045.0,109,6,1659.75,1
14046.0,284,14,154.99,3
14047.0,9,32,1308.6100000000001,0
14048.0,305,85,409.93,3
14049.0,17,488,5681.72,0
14050.0,32,54,746.36,0
14051.0,1,210,15610.390000000001,0
14052.0,20,56,225.36,0
14053.0,124,4,260.25,1
14054.0,65,6,92.46,1
14055.0,106,10,725.6400000000001,1
14056.0,1,1106,8214.65,0
14057.0,24,284,6217.96,0
14059.0,267,8,183.6,3
14060.0,5,202,6140.42,0
14062.0,10,111,10464.85,0
14064.0,29,80,1353.74,0
14066.0,267,7,152.55,3
14067.0,64,52,374.7,1
14068.0,320,24,265.85,3
14071.0,4,324,1438.82,0
14073.0,32,13,151.04,0
14075.0,5,43,942.26,0
14076.0,129,46,122.47,1
14077.0,41,42,499.41999999999996,0
14078.0,102,65,1049.37,1
14079.0,125,12,375.1,1
14080.0,33,4,45.599999999999994,0
14081.0,302,153,934.52,3
14082.0,365,29,182.25,3
14083.0,4,181,1018.43,0
14085.0,2,450,4448.54,0
14087.0,3,69,194.42,0
14088.0,10,589,50491.81,0
14089.0,57,14,161.0,1
14090.0,325,1,76.32000000000001,3
14092.0,8,214,4076.91,0
14093.0,12,105,442.85,0
14096.0,4,5111,65164.79,2
14098.0,37,21,147.35,0
14099.0,16,250,3104.17,0
14100.0,138,26,194.9,1
14101.0,74,35,5976.79,1
14102.0,5,79,1360.28,0
14104.0,155,21,216.20999999999998,1
14105.0,239,74,1266.23,3
14107.0,52,123,2703.23,0
14108.0,31,34,597.91,0
14109.0,73,9,144.2,1
14110.0,4,155,5683.15,0
14111.0,14,10,692.85,0
14112.0,23,160,2915.15,0
14113.0,4,34,1840.42,0
14114.0,274,15,386.53,3
14116.0,20,72,1382.74,0
14117.0,144,3,90.0,1
14121.0,4,159,2780.15,0
14124.0,84,5,419.58000000000004,1
14125.0,11,167,2740.43,0
14126.0,8,15,706.1300000000001,0
14127.0,123,44,709.71,1
14128.0,61,46,637.5,1
14129.0,2,52,1123.8600000000001,0
14130.0,319,67,483.86,3
14132.0,2,200,3586.0299999999997,0
14133.0,130,28,605.64,1
14135.0,2,134,4690.31,0
14138.0,2,47,982.3800000000001,0
14139.0,46,26,415.82,1
14140.0,4,66,935.05,0
14141.0,3,40,915.13,0
14142.0,373,22,311.81,3
14143.0,134,7,115.8,1
14145.0,47,11,3742.2,0
14146.0,9,210,4191.0,0
14147.0,78,5,483.4,1
14148.0,234,3,157.2,3
14149.0,221,28,446.62,3
14150.0,36,26,658.64,0
14152.0,75,49,621.29,1
14154.0,239,52,1345.62,3
14155.0,266,6,118.75,3
14156.0,10,1400,117379.63,2
14157.0,20,48,432.88,0
14158.0,40,41,507.66,0
14159.0,20,1204,4693.01,0
14161.0,216,108,1110.52,3
14162.0,174,25,289.36,1
14163.0,87,52,2445.91,1
14164.0,71,29,1631.77,1
14165.0,276,25,122.53999999999999,3
14167.0,39,52,574.84,0
14171.0,98,58,363.79,1
14173.0,11,29,450.84,0
14174.0,33,26,134.46,0
14175.0,60,149,3222.3,0
14176.0,297,31,576.9000000000001,3
14177.0,86,42,559.41,1
14178.0,9,327,1620.93,0
14179.0,41,165,719.78,0
14180.0,11,240,4748.52,0
14184.0,67,24,452.89,1
14185.0,331,3,197.65,3
14188.0,31,65,2054.36,0
14189.0,2,265,4654.08,0
14191.0,2,259,4684.76,0
14193.0,68,42,853.39,1
14194.0,5,579,11349.52,0
14195.0,202,7,1012.0,3
14196.0,107,6,335.52,1
14198.0,18,39,701.4,0
14199.0,218,2,185.39999999999998,3
14201.0,60,37,747.44,1
14204.0,2,44,161.03,0
14205.0,17,24,466.7,0
14206.0,239,20,328.15999999999997,3
14208.0,95,10,151.74,1
14209.0,11,87,2073.43,0
14210.0,106,102,1905.8400000000001,1
14211.0,53,112,2241.1,0
14212.0,90,9,1070.48,1
14214.0,31,67,1004.38,0
14215.0,12,108,1789.72,0
14216.0,3,59,1839.3,0
14217.0,2,100,2004.98,0
14218.0,43,12,169.48000000000002,1
14219.0,4,7,89.94,0
14220.0,247,21,632.4,3
14221.0,42,193,3432.8,0
14222.0,177,41,683.17,1
14223.0,92,60,991.13,1
14224.0,110,118,1050.12,1
14226.0,29,67,2232.19,0
14227.0,26,175,3350.96,0
14229.0,52,40,1547.2,1
14231.0,184,50,925.71,1
14232.0,43,115,2048.07,0
14233.0,49,35,1462.72,1
14234.0,22,159,775.46,0
14235.0,75,79,3144.86,1
14236.0,81,15,490.86,1
14237.0,373,9,161.0,3
14238.0,326,8,146.85,3
14239.0,43,112,2380.85,0
14240.0,30,42,890.34,0
14241.0,184,10,213.70000000000002,1
14242.0,235,16,280.55,3
14243.0,9,141,2588.77,0
14245.0,220,108,1693.45,3
14246.0,111,75,1474.06,1
14247.0,278,20,136.76999999999998,3
14248.0,318,8,302.58,3
14250.0,7,111,1904.05,0
14251.0,2,78,2879.7000000000003,0
14256.0,260,53,969.0600000000001,3
14257.0,64,106,3099.7200000000003,0
14258.0,9,111,12669.98,0
14259.0,142,5,120.0,1
14261.0,51,52,1163.45,1
14262.0,8,143,2618.23,0
14264.0,155,17,333.97,1
14265.0,109,31,530.18,1
14267.0,163,55,1516.24,1
14270.0,332,29,492.65000000000003,3
14271.0,226,10,112.32,3
14272.0,74,33,437.96,1
14273.0,51,29,559.97,1
14276.0,99,64,1119.74,1
14277.0,15,225,4216.2,0
14280.0,197,8,134.04,3
14282.0,3,156,3729.34,0
14284.0,31,32,595.25,0
14285.0,21,27,1910.01,0
14286.0,24,280,4628.75,0
14287.0,8,9,176.63,0
14288.0,213,16,426.6,3
14289.0,9,47,911.26,0
14290.0,11,101,2314.65,0
14291.0,2,237,3883.25,0
14292.0,8,100,4871.93,0
14293.0,3,61,1046.56,0
14295.0,40,5,166.20000000000002,1
14297.0,18,62,1305.33,0
14298.0,8,1637,51527.3,0
14299.0,8,143,3965.62,0
14300.0,19,3,43.2,0
14301.0,117,13,640.14,1
14304.0,223,17,383.45,3
14305.0,71,105,1858.96,1
14306.0,51,33,2093.32,1
14307.0,89,180,2995.72,1
14309.0,8,117,2352.53,0
14311.0,243,20,310.26,3
14312.0,47,87,1611.59,0
14314.0,107,8,120.0,1
14315.0,45,101,2481.13,0
14317.0,65,24,508.58000000000004,1
14320.0,207,31,477.79,3
14321.0,11,123,1530.75,0
14323.0,115,36,605.0600000000001,1
14326.0,242,8,183.85,3
14327.0,163,12,311.65,1
14329.0,17,259,5014.84,0
14331.0,124,28,462.65999999999997,1
14332.0,23,26,866.31,0
14333.0,68,15,415.2,1
14334.0,17,162,2552.21,0
14335.0,16,63,468.26,0
14336.0,17,90,1614.91,0
14338.0,161,31,588.22,1
14339.0,243,14,309.52,3
14340.0,219,6,134.7,3
14341.0,45,129,2182.28,0
14342.0,21,21,668.5600000000001,0
14344.0,127,71,889.9300000000001,1
14345.0,39,6,108.97999999999999,1
14346.0,121,60,1021.58,1
14348.0,260,18,409.57,3
14349.0,10,31,133.5,0
14350.0,274,18,282.93,3
14351.0,165,1,51.0,1
14352.0,157,47,1078.96,1
14353.0,215,6,90.6,3
14354.0,6,9,163.62,0
14355.0,366,11,174.4,3
14356.0,80,33,701.23,1
14357.0,43,41,225.77,0
14359.0,19,55,912.18,0
14360.0,32,118,2128.23,0
14362.0,22,41,161.2,0
14364.0,109,69,3717.35,1
14367.0,8,524,9261.52,0
14368.0,320,8,155.0,3
14371.0,295,4,100.5,3
14373.0,358,4,76.55,3
14375.0,185,75,257.68,1
14377.0,191,11,617.05,3
14379.0,44,46,348.1,0
14381.0,52,56,202.68,1
14382.0,26,131,626.0699999999999,0
14383.0,38,59,1247.69,0
14385.0,9,14,202.11,0
14386.0,297,7,142.4,3
14387.0,33,140,1770.56,0
14388.0,10,186,3212.84,0
14389.0,65,45,1043.46,1
14390.0,10,286,4652.82,0
14393.0,218,5,67.95,3
14395.0,2,350,3507.71,0
14396.0,65,73,487.99,1
14397.0,3,87,2612.96,0
14400.0,149,25,574.7,1
14401.0,4,182,4051.48,0
14403.0,130,20,1475.81,1
14404.0,34,103,1474.32,0
14406.0,119,8,156.75,1
14407.0,107,73,2157.73,1
14408.0,11,107,2606.53,0
14409.0,71,54,2059.4500000000003,1
14410.0,92,193,1105.07,1
14411.0,311,14,1063.0,3
14412.0,43,43,770.03,0
14413.0,362,23,122.7,3
14414.0,92,97,1496.98,1
14415.0,1,590,5900.28,0
14416.0,22,14,490.22,0
14418.0,4,124,1937.25,0
14419.0,11,206,1058.06,0
14420.0,99,29,387.52,1
14421.0,57,27,813.11,1
14422.0,1,222,4263.64,0
14423.0,218,3,265.2,3
14424.0,18,1,322.08,0
14426.0,24,224,4481.67,0
14427.0,50,17,363.34000000000003,1
14428.0,7,144,1244.83,0
14431.0,303,17,470.36,3
14432.0,10,382,2255.51,0
14434.0,22,12,1372.8,0
14436.0,99,9,89.06,1
14437.0,366,5,63.0,3
14438.0,306,9,131.9,3
14439.0,320,32,2661.24,3
14440.0,8,55,2357.6800000000003,0
14441.0,1,51,1712.89,0
14442.0,205,63,1589.82,3
14443.0,54,93,1420.2,0
14446.0,1,293,1039.58,0
14447.0,19,70,1163.23,0
14448.0,9,20,375.35,0
14449.0,19,258,907.1,0
14450.0,181,40,483.25,1
14451.0,60,109,662.59,0
14452.0,11,62,264.44,0
14453.0,190,22,119.93,3
14456.0,5,970,3062.4,0
14457.0,311,4,113.64,3
14459.0,155,37,1837.92,1
14460.0,110,16,434.34,1
14461.0,148,180,2103.06,1
14462.0,66,240,2004.02,0
14463.0,98,6,529.62,1
14465.0,247,130,1058.6200000000001,3
14466.0,29,72,2272.4,0
14467.0,18,90,598.76,0
14470.0,12,43,461.19,0
14472.0,104,281,1936.84,0
14473.0,74,7,234.34000000000003,1
14474.0,46,29,547.66,1
14475.0,72,42,925.85,1
14476.0,257,19,215.7,3
14477.0,20,10,1309.6,0
14479.0,254,18,316.25,3
14480.0,11,13,279.05,0
14481.0,165,30,636.51,1
14482.0,18,144,2068.15,0
14483.0,282,9,137.1,3
14484.0,50,14,321.92,1
14485.0,39,47,165.75,0
14487.0,27,144,1196.33,0
14488.0,68,46,1064.28,1
14489.0,207,30,463.38,3
14491.0,175,17,340.93,1
14493.0,7,120,2383.2400000000002,0
14494.0,26,7,139.56,0
14495.0,51,6,123.8,1
14496.0,312,19,538.8100000000001,3
14497.0,309,29,475.37,3
14498.0,43,193,1957.32,0
14499.0,26,194,815.32,0
14500.0,88,7,356.85,1
14501.0,184,10,251.21,1
14502.0,20,624,2470.67,0
14503.0,3,164,3543.26,0
14504.0,47,107,673.26,0
14505.0,17,799,5905.64,0
14506.0,17,316,2012.17,0
14507.0,24,96,1383.18,0
14508.0,22,57,276.42,0
14511.0,11,68,1314.81,0
14512.0,188,23,275.28,3
14513.0,101,12,455.59000000000003,1
14514.0,61,73,1055.35,1
14515.0,18,101,2102.09,0
14517.0,33,18,330.45,0
14518.0,64,16,174.37,1
14520.0,2,4,270.6,0
14522.0,24,17,974.54,0
14523.0,108,12,241.09,1
14524.0,32,203,1867.68,0
14525.0,20,291,4332.2,0
14527.0,3,972,8508.82,0
14528.0,37,18,364.21999999999997,0
14529.0,60,229,620.04,0
14530.0,26,216,2925.91,0
14532.0,236,64,932.85,3
14533.0,25,62,1949.72,0
14534.0,3,519,4447.05,0
14535.0,60,330,2864.19,0
14536.0,260,19,171.8,3
14537.0,58,10,355.56,1
14538.0,65,19,388.25,1
14539.0,16,32,537.48,0
14540.0,10,76,996.26,0
14541.0,59,111,1461.65,0
14542.0,186,5,103.25,3
14543.0,29,72,3630.33,0
14544.0,24,114,2024.45,0
14546.0,5,399,2578.09,0
14547.0,4,366,4007.54,0
14548.0,151,4,652.8,1
14549.0,311,56,289.24,3
14550.0,11,48,765.62,0
14551.0,18,10,186.23,0
14552.0,152,58,165.07,1
14553.0,19,113,859.27,0
14554.0,10,216,2381.04,0
14555.0,57,21,324.14,1
14557.0,85,16,788.38,1
14560.0,7,74,2237.77,0
14561.0,76,69,1080.76,1
14562.0,4,423,5074.77,0
14565.0,96,127,3099.12,1
14566.0,111,4,1432.0,1
14567.0,57,33,1530.3600000000001,1
14569.0,1,12,227.39,0
14570.0,281,29,218.06,3
14572.0,3,270,2832.84,0
14573.0,180,235,1653.42,1
14576.0,372,1,35.400000000000006,3
14577.0,13,123,859.71,0
14578.0,3,24,168.63,0
14581.0,17,17,138.6,0
14582.0,41,6,114.11,1
14583.0,6,330,1052.55,0
14584.0,169,100,1042.26,1
14585.0,50,29,157.05,1
14586.0,277,19,237.36,3
14587.0,19,383,1601.14,0
14589.0,372,3,39.75,3
14591.0,15,197,1447.14,0
14592.0,35,164,570.46,0
14593.0,22,152,617.99,0
14594.0,7,53,379.83,0
14595.0,20,102,1740.6,0
14597.0,11,55,883.15,0
14598.0,44,50,221.97,0
14600.0,306,25,393.33000000000004,3
14601.0,11,7,213.96,0
14603.0,275,2,660.0,3
14606.0,1,2700,12156.65,0
14607.0,16,86,16569.5,0
14608.0,4,20,1785.15,0
14609.0,72,4,601.56,1
14616.0,243,3,406.08000000000004,3
14618.0,9,16,553.44,0
14619.0,246,20,394.44,3
14620.0,206,26,412.78000000000003,3
14621.0,1,92,1788.3600000000001,0
14622.0,185,21,320.58000000000004,1
14623.0,32,134,889.25,0
14624.0,57,13,225.85,1
14625.0,196,53,899.63,3
14626.0,24,122,2791.27,0
14628.0,91,24,671.96,1
14629.0,4,152,959.01,0
14631.0,51,41,1006.98,1
14632.0,263,8,114.56,3
14633.0,266,20,344.90000000000003,3
14636.0,36,28,609.85,0
14638.0,51,16,443.6,1
14639.0,52,172,2984.49,0
14640.0,24,106,2125.08,0
14641.0,22,7,110.46,0
14642.0,59,2,96.12,1
14643.0,170,31,693.8100000000001,1
14644.0,68,26,830.76,1
14645.0,157,30,597.09,1
14646.0,2,2076,280206.02,2
14647.0,201,30,243.22,3
14649.0,5,199,1417.29,0
14651.0,67,102,654.6,1
14652.0,77,29,114.18,1
14653.0,1,237,1947.55,0
14655.0,8,49,1932.23,0
14656.0,169,80,291.05,1
14657.0,18,126,848.22,0
14658.0,5,29,247.15,0
14659.0,9,253,2529.93,0
14660.0,87,30,285.74,1
14661.0,27,4,107.95,0
14662.0,29,168,771.17,0
14664.0,20,99,637.89,0
14665.0,61,90,1835.7,0
14666.0,24,14,195.25,0
14667.0,11,573,9241.2,0
14669.0,242,170,1269.99,3
14670.0,280,132,411.53,3
14672.0,235,61,765.55,3
14673.0,3,74,1736.4,0
14675.0,16,102,604.75,0
14676.0,31,42,2548.2400000000002,0
14680.0,25,258,28754.11,0
14681.0,71,7,498.95,1
14682.0,188,2,52.0,3
14684.0,26,421,1236.28,0
14687.0,107,15,628.38,1
14688.0,8,327,5630.87,0
14689.0,209,13,112.8,3
14690.0,44,50,371.7,0
14691.0,31,71,2114.33,0
14692.0,137,68,591.55,1
14693.0,265,8,172.9,3
14696.0,4,130,2078.95,0
14697.0,218,22,188.60999999999999,3
14698.0,2,210,1250.76,0
14699.0,214,8,109.13000000000001,3
14700.0,32,115,2235.3,0
14701.0,11,335,2549.37,0
14702.0,1,347,3292.14,0
14703.0,15,22,318.17,0
14704.0,11,415,1546.91,0
14705.0,199,1,179.0,3
14708.0,3,28,1126.37,0
14709.0,15,196,4921.04,0
14710.0,14,139,606.13,0
14711.0,10,357,2868.8,0
14712.0,29,25,917.07,0
14713.0,9,339,2666.36,0
14714.0,24,10,160.19,0
14715.0,25,71,867.38,0
14716.0,43,55,329.68,0
14719.0,2,237,1602.13,0
14720.0,6,37,663.81,0
14722.0,147,29,187.92000000000002,1
14723.0,10,278,1158.3,0
14725.0,25,52,718.08,0
14727.0,274,10,268.58,3
14729.0,374,71,313.49,3
14730.0,1,501,2005.06,0
14731.0,47,45,380.02,1
14732.0,8,147,2702.4900000000002,0
14733.0,16,202,9585.91,0
14735.0,4,194,6065.69,0
14737.0,4,17,1164.55,0
